100.000000   0.0000000000
110.000000   0.0000000000
120.000000   0.0000000000
130.000000   0.0000000000
140.000000   0.0000000000
150.000000   0.0000000000
160.000000   0.0000000000
170.000000   0.0000000000
180.000000   0.0000000000
190.000000   0.0000000000
200.000000   0.0000000229
210.000000   0.0000304081
220.000000   0.0081794993
230.000000   0.6173689381
240.000000   16.8485952749
250.000000   202.7818860377
260.000000   1259.1009511889
270.000000   4569.5513587277
280.000000   10713.2605588957
290.000000   17590.0112229878
300.000000   21597.2148343427
310.000000   20926.3145202933
320.000000   16739.9302543293
330.000000   11520.3105286192
340.000000   7183.8212618721
350.000000   4545.8527734810
360.000000   3733.1250814077
370.000000   4667.9779886771
380.000000   7241.5969300717
390.000000   11245.5989196624
400.000000   16265.0015788794
410.000000   21669.5820821993
420.000000   26724.1293338854
430.000000   30756.6112704655
440.000000   33303.8116349555
450.000000   34182.1774739078
460.000000   33475.4137354034
470.000000   31463.1799638748
480.000000   28526.9489081416
490.000000   25063.5247410696
500.000000   21423.3457733868
510.000000   17877.6674107188
520.000000   14610.1471528122
530.000000   11724.7702533675
540.000000   9262.0973158229
550.000000   7217.7020503077
560.000000   5559.0064060246
570.000000   4238.7250078051
580.000000   3204.5168778784
590.000000   2405.2281312230
600.000000   1794.4426157243
610.000000   1332.1067111438
620.000000   984.8971914789
630.000000   725.8500000699
640.000000   533.6160904163
650.000000   391.5827966732
660.000000   287.0027273965
670.000000   210.2050439088
680.000000   153.9206056236
690.000000   112.7265685695
700.000000   82.6020784488
710.000000   60.5803947568
720.000000   44.4810261233
730.000000   32.7061739145
740.000000   24.0876604723
750.000000   17.7727841636
760.000000   13.1397723116
770.000000   9.7354916814
780.000000   7.2297504595
790.000000   5.3818820352
800.000000   4.0163701347


100.000000   0.0000000000
110.000000   0.0000000000
120.000000   0.0000000000
130.000000   0.0000000000
140.000000   0.0000000000
150.000000   0.0000000000
160.000000   0.0000000000
170.000000   0.0000000000
180.000000   0.0000000000
190.000000   0.0000000000
200.000000   0.0000000186
210.000000   0.0000252301
220.000000   0.0069312803
230.000000   0.5335730434
240.000000   14.8380435478
250.000000   181.8876585802
260.000000   1150.2335571628
270.000000   4253.2923693046
280.000000   10168.1551130675
290.000000   17042.7038680790
300.000000   21389.6393153133
310.000000   21215.2085078961
320.000000   17394.2371609392
330.000000   12277.6500761296
340.000000   7844.6827142511
350.000000   5051.2753340973
360.000000   4139.8548431807
370.000000   5091.4954527929
380.000000   7807.5920173723
390.000000   12056.7713829362
400.000000   17379.9997158230
410.000000   23093.2794445194
420.000000   28410.0812488368
430.000000   32620.3072051079
440.000000   35242.1116613372
450.000000   36092.9977721940
460.000000   35272.8958523034
470.000000   33086.1094373352
480.000000   29940.6424146178
490.000000   26256.9273814672
500.000000   22403.5399240395
510.000000   18663.7009292533
520.000000   15227.4587978956
530.000000   12200.8459798610
540.000000   9623.5007735390
550.000000   7488.3280483671
560.000000   5759.2774819625
570.000000   4385.4337255498
580.000000   3311.0581572676
590.000000   2482.0291299164
600.000000   1849.4601488334
610.000000   1371.3135490978
620.000000   1012.7160511924
630.000000   745.5188367138
640.000000   547.4831517542
650.000000   401.3377446127
660.000000   293.8534448642
670.000000   215.0103858893
680.000000   157.2885881262
690.000000   115.0861166835
700.000000   84.2549372506
710.000000   61.7383854910
720.000000   45.2926092597
730.000000   33.2752872564
740.000000   24.4870215329
750.000000   18.0532514995
760.000000   13.3369158907
770.000000   9.8741950793
780.000000   7.3274297367
790.000000   5.4507348666
800.000000   4.0649464386


100.000000   0.0000000000
110.000000   0.0000000000
120.000000   0.0000000000
130.000000   0.0000000000
140.000000   0.0000000000
150.000000   0.0000000000
160.000000   0.0000000000
170.000000   0.0000000000
180.000000   0.0000000000
190.000000   0.0000000000
200.000000   0.0000000042
210.000000   0.0000069489
220.000000   0.0022937463
230.000000   0.2088767936
240.000000   6.7786096077
250.000000   95.8254917605
260.000000   691.6122737304
270.000000   2892.2919140651
280.000000   7757.6483770846
290.000000   14486.2950395802
300.000000   20131.4528934440
310.000000   21986.9907086952
320.000000   19747.2848540872
330.000000   15185.6516807379
340.000000   10484.1502336119
350.000000   7119.5316641627
360.000000   5748.0122435789
370.000000   6513.7069748791
380.000000   9271.1001821511
390.000000   13628.5706531231
400.000000   18947.1689291615
410.000000   24414.6638934502
420.000000   29206.0778277213
430.000000   32663.1956000178
440.000000   34417.0957648383
450.000000   34417.1449181396
460.000000   32876.5983996495
470.000000   30172.2253258565
480.000000   26738.2786277131
490.000000   22982.5103786150
500.000000   19235.3383994358
510.000000   15730.3568348295
520.000000   12607.6753761369
530.000000   9930.1547754712
540.000000   7704.3000378260
550.000000   5900.3738359191
560.000000   4468.9328422681
570.000000   3352.9197551557
580.000000   2495.5929252262
590.000000   1845.1021965926
600.000000   1356.6409384250
610.000000   993.0086855005
620.000000   724.2376094232
630.000000   526.7460111343
640.000000   382.3197485475
650.000000   277.0995556529
660.000000   200.6669539553
670.000000   145.2668326840
680.000000   105.1726005446
690.000000   76.1828448164
700.000000   55.2310564914
710.000000   40.0882052628
720.000000   29.1391359034
730.000000   21.2162704517
740.000000   15.4769919253
750.000000   11.3138556168
760.000000   8.2891970959
770.000000   6.0877115919
780.000000   4.4821790883
790.000000   3.3087520812
800.000000   2.4491694524


100.000000   0.0000000000
110.000000   0.0000000000
120.000000   0.0000000000
130.000000   0.0000000000
140.000000   0.0000000000
150.000000   0.0000000000
160.000000   0.0000000000
170.000000   0.0000000000
180.000000   0.0000000000
190.000000   0.0000000000
200.000000   0.0000000287
210.000000   0.0000378954
220.000000   0.0101217032
230.000000   0.7588858021
240.000000   20.5768136961
250.000000   246.0383250617
260.000000   1517.2811247423
270.000000   5466.1213758053
280.000000   12711.2649862010
290.000000   20679.3049926627
300.000000   25122.0719613081
310.000000   24038.3145157968
320.000000   18944.6508803719
330.000000   12833.4188910922
340.000000   7971.5885949440
350.000000   5324.6512725276
360.000000   5035.8360997634
370.000000   6933.9586702936
380.000000   10691.6693273606
390.000000   15776.4439732681
400.000000   21429.8899817818
410.000000   26776.3005362534
420.000000   31016.6520574187
430.000000   33606.8533179294
440.000000   34344.9387176929
450.000000   33351.4459559076
460.000000   30974.8349013605
470.000000   27670.8127716160
480.000000   23895.9347646163
490.000000   20036.4250845338
500.000000   16375.1239184498
510.000000   13088.5126578881
520.000000   10262.0828205846
530.000000   7913.4451517041
540.000000   6015.7833956268
550.000000   4517.6206583326
560.000000   3357.4524413229
570.000000   2473.3955056829
580.000000   1808.7650426765
590.000000   1314.6996991651
600.000000   950.8576909500
610.000000   684.9876259581
620.000000   491.9410700845
630.000000   352.4911484248
640.000000   252.1687710519
650.000000   180.2234559118
660.000000   128.7498624755
670.000000   91.9833177802
680.000000   65.7484293113
690.000000   47.0371800396
700.000000   33.6917066924
710.000000   24.1690496424
720.000000   17.3685876265
730.000000   12.5065495927
740.000000   9.0253885465
750.000000   6.5286879544
760.000000   4.7346053074
770.000000   3.4426815057
780.000000   2.5102353029
790.000000   1.8356026655
800.000000   1.3462486469


100.000000   0.0000000000
110.000000   0.0000000000
120.000000   0.0000000000
130.000000   0.0000000000
140.000000   0.0000000000
150.000000   0.0000000000
160.000000   0.0000000000
170.000000   0.0000000000
180.000000   0.0000000000
190.000000   0.0000000000
200.000000   0.0000000075
210.000000   0.0000116284
220.000000   0.0036186513
230.000000   0.3124425668
240.000000   9.6570553670
250.000000   130.4543213357
260.000000   901.7805767912
270.000000   3616.6021918842
280.000000   9306.3193395784
290.000000   16665.3411532434
300.000000   22184.9226642901
310.000000   23170.2642474804
320.000000   19854.2973428902
330.000000   14519.8940807776
340.000000   9485.8718041740
350.000000   6065.9111595375
360.000000   4681.3373489316
370.000000   5325.7399752486
380.000000   7830.8755953984
390.000000   11883.0038629922
400.000000   16965.2573846164
410.000000   22373.5638738488
420.000000   27336.8343575623
430.000000   31184.0728600442
440.000000   33480.3096180128
450.000000   34083.2711309107
460.000000   33117.3398856974
470.000000   30892.8338380951
480.000000   27807.8996714276
490.000000   24262.6645693024
500.000000   20600.9070500635
510.000000   17081.4750892031
520.000000   13873.6642415581
530.000000   11067.8625626606
540.000000   8693.3437254771
550.000000   6737.2815489541
560.000000   5161.5068261260
570.000000   3915.5163440974
580.000000   2945.5577632379
590.000000   2200.3170261051
600.000000   1633.9988674354
610.000000   1207.5918504296
620.000000   888.9833865456
630.000000   652.4253753272
640.000000   477.6952588035
650.000000   349.1707706115
660.000000   254.9437168583
670.000000   186.0350885552
680.000000   135.7341695947
690.000000   99.0614327594
700.000000   72.3433214130
710.000000   52.8822775180
720.000000   38.7046494368
730.000000   28.3704644560
740.000000   20.8312925743
750.000000   15.3248780599
760.000000   11.2975181768
770.000000   8.3471673373
780.000000   6.1818958799
790.000000   4.5896508333
800.000000   3.4162930586


100.000000   0.0000000000
110.000000   0.0000000000
120.000000   0.0000000000
130.000000   0.0000000000
140.000000   0.0000000000
150.000000   0.0000000000
160.000000   0.0000000000
170.000000   0.0000000000
180.000000   0.0000000000
190.000000   0.0000000000
200.000000   0.0000000138
210.000000   0.0000192570
220.000000   0.0054255171
230.000000   0.4288985793
240.000000   12.2640082435
250.000000   154.8039492661
260.000000   1009.8462052088
270.000000   3860.5485910720
280.000000   9567.7578306134
290.000000   16678.2949751825
300.000000   21847.5324804891
310.000000   22697.3027632237
320.000000   19553.0807057969
330.000000   14534.6063764158
340.000000   9788.6648747269
350.000000   6604.5645803637
360.000000   5491.0411189666
370.000000   6530.5575167800
380.000000   9567.5347570255
390.000000   14210.2458204162
400.000000   19808.6681731136
410.000000   25527.3980010092
420.000000   30515.0379741798
430.000000   34093.5733472269
440.000000   35886.6946269066
450.000000   35849.3288900015
460.000000   34209.9112287224
470.000000   31365.0993526724
480.000000   27769.1898950620
490.000000   23846.9943535564
500.000000   19941.4994960911
510.000000   16294.1983147071
520.000000   13049.0762596145
530.000000   10269.8532821313
540.000000   7961.9109257514
550.000000   6093.2827238829
560.000000   4611.8422996766
570.000000   3457.8262022764
580.000000   2572.0129220233
590.000000   1900.4162498716
600.000000   1396.4685900021
610.000000   1021.5646019461
620.000000   744.6437926451
630.000000   541.2915567876
640.000000   392.6690291008
650.000000   284.4544581602
660.000000   205.8906050094
670.000000   148.9763570283
680.000000   107.8077237675
690.000000   78.0560793051
700.000000   56.5640933376
710.000000   41.0381179713
720.000000   29.8171423505
730.000000   21.7011071840
740.000000   15.8244153973
750.000000   11.5633747352
760.000000   8.4688352042
770.000000   6.2173706734
780.000000   4.5760149640
790.000000   3.3768510810
800.000000   2.4987322913


100.000000   0.0000000000
110.000000   0.0000000000
120.000000   0.0000000000
130.000000   0.0000000000
140.000000   0.0000000000
150.000000   0.0000000000
160.000000   0.0000000000
170.000000   0.0000000000
180.000000   0.0000000000
190.000000   0.0000000000
200.000000   0.0000000126
210.000000   0.0000185772
220.000000   0.0055070734
230.000000   0.4543650652
240.000000   13.4550771649
250.000000   174.5380934812
260.000000   1160.8681271591
270.000000   4487.5275501007
280.000000   11148.8573999861
290.000000   19306.6850471763
300.000000   24893.2377724845
310.000000   25224.0577425836
320.000000   21020.0673785421
330.000000   15041.5878361242
340.000000   9827.9877131653
350.000000   6716.6331794452
360.000000   6052.8174342165
370.000000   7658.3469628921
380.000000   11074.3833659144
390.000000   15622.8664523443
400.000000   20471.0289288172
410.000000   24776.4017718050
420.000000   27865.7932141107
430.000000   29364.2062194595
440.000000   29225.6450909593
450.000000   27672.9733135941
460.000000   25088.4433764051
470.000000   21900.7491819699
480.000000   18499.1811400646
490.000000   15185.6325561837
500.000000   12160.4683256483
510.000000   9531.3872717561
520.000000   7333.7891942802
530.000000   5553.8485398340
540.000000   4149.0383127417
550.000000   3063.8481021702
560.000000   2240.4238813221
570.000000   1624.8888730574
580.000000   1170.4589152605
590.000000   838.4298712024
600.000000   597.9061112040
610.000000   424.8916822475
620.000000   301.1463822902
630.000000   213.0412907388
640.000000   150.5328476614
650.000000   106.3019174128
660.000000   75.0627122169
670.000000   53.0255348858
680.000000   37.4890159417
690.000000   26.5363080277
700.000000   18.8119918486
710.000000   13.3601181726
720.000000   9.5076968339
730.000000   6.7814816008
740.000000   4.8488717267
750.000000   3.4761251460
760.000000   2.4989107617
770.000000   1.8016069771
780.000000   1.3027733071
790.000000   0.9449648842
800.000000   0.6875951071


100.000000   0.0000000000
110.000000   0.0000000000
120.000000   0.0000000000
130.000000   0.0000000000
140.000000   0.0000000000
150.000000   0.0000000000
160.000000   0.0000000000
